Data,Hora,Latitude,Longitude
14/04/2023,14:12:27,-22.977995,-43.231809
14/04/2023,14:12:37,-22.977995,-43.231815
14/04/2023,14:12:47,-22.977994,-43.231816
14/04/2023,14:12:57,-22.977994,-43.231809
14/04/2023,14:13:07,-22.978002,-43.231812
14/04/2023,14:13:17,-22.978002,-43.231812
14/04/2023,14:13:27,-22.978004,-43.231816
14/04/2023,14:13:52,-22.977998,-43.231808
14/04/2023,14:14:02,-22.977996,-43.231813
14/04/2023,14:14:14,-22.977994,-43.231823
14/04/2023,14:14:27,-22.978016,-43.231815
14/04/2023,14:14:37,-22.977999,-43.231809
14/04/2023,14:14:47,-22.977999,-43.231811
14/04/2023,14:15:02,-22.977341,-43.231761
14/04/2023,14:15:12,-22.977999,-43.231811
14/04/2023,14:15:22,-22.978001,-43.231811
14/04/2023,14:15:32,-22.977994,-43.231804
14/04/2023,14:15:42,-22.978002,-43.2318
14/04/2023,14:15:52,-22.978012,-43.231811
14/04/2023,14:16:02,-22.977996,-43.231807
14/04/2023,14:16:12,-22.978001,-43.231811
14/04/2023,14:16:22,-22.976286,-43.23174
14/04/2023,14:16:32,-22.978009,-43.231812
14/04/2023,14:16:42,-22.978005,-43.231817
14/04/2023,14:16:53,-22.977989,-43.231815
14/04/2023,14:17:03,-22.978002,-43.23181
14/04/2023,14:17:13,-22.976264,-43.231732
14/04/2023,14:17:23,-22.978024,-43.231814
14/04/2023,14:17:33,-22.978002,-43.231808
14/04/2023,14:17:43,-22.977999,-43.231812
14/04/2023,14:17:53,-22.977996,-43.231813
14/04/2023,14:18:03,-22.978006,-43.231812
14/04/2023,14:18:13,-22.978002,-43.231808
14/04/2023,14:18:24,-22.978002,-43.231815
14/04/2023,14:18:33,-22.977996,-43.231823
14/04/2023,14:18:47,-22.978005,-43.231819
14/04/2023,14:18:57,-22.977998,-43.231812
14/04/2023,14:19:07,-22.978005,-43.231817
14/04/2023,14:19:18,-22.978005,-43.231816
14/04/2023,14:19:32,-22.978,-43.231813
14/04/2023,14:19:42,-22.978001,-43.231818
14/04/2023,14:19:52,-22.977979,-43.231808
14/04/2023,14:20:07,-22.977985,-43.231796
14/04/2023,14:20:17,-22.977984,-43.231801
14/04/2023,14:20:27,-22.977998,-43.231814
14/04/2023,14:20:37,-22.978001,-43.231817
14/04/2023,14:20:47,-22.978,-43.231817
14/04/2023,14:20:57,-22.977995,-43.231812
14/04/2023,14:21:07,-22.978002,-43.23181
14/04/2023,14:21:17,-22.978,-43.231814
14/04/2023,14:21:27,-22.978005,-43.231815
14/04/2023,14:21:37,-22.977994,-43.231814
14/04/2023,14:21:47,-22.978003,-43.231816
14/04/2023,14:21:57,-22.977999,-43.231815
14/04/2023,14:22:07,-22.977996,-43.231821
14/04/2023,14:22:17,-22.977994,-43.23181
14/04/2023,14:22:27,-22.978015,-43.231814
14/04/2023,14:22:37,-22.978005,-43.231818
14/04/2023,14:22:47,-22.977993,-43.231836
14/04/2023,14:22:57,-22.977992,-43.231851
14/04/2023,14:23:07,-22.977993,-43.231848
14/04/2023,14:23:17,-22.978,-43.23181
14/04/2023,14:23:28,-22.978002,-43.231813
14/04/2023,14:23:38,-22.977994,-43.231804
14/04/2023,14:23:48,-22.977981,-43.2318
14/04/2023,14:23:58,-22.978013,-43.231817
14/04/2023,14:24:08,-22.977993,-43.231811
14/04/2023,14:24:18,-22.978005,-43.231809
14/04/2023,14:24:28,-22.977993,-43.231814
14/04/2023,14:24:39,-22.977995,-43.231817
14/04/2023,14:24:48,-22.977992,-43.231806
14/04/2023,14:24:59,-22.97798,-43.231801
14/04/2023,14:25:12,-22.977995,-43.23181
14/04/2023,14:25:22,-22.977996,-43.231812
14/04/2023,14:25:32,-22.977995,-43.231811
14/04/2023,14:25:42,-22.977993,-43.231807
14/04/2023,14:25:52,-22.978002,-43.231811
14/04/2023,14:26:02,-22.977984,-43.231796
14/04/2023,14:26:12,-22.977983,-43.231817
14/04/2023,14:26:22,-22.977999,-43.23181
14/04/2023,14:26:32,-22.977978,-43.231802
14/04/2023,14:26:44,-22.977983,-43.231802
14/04/2023,14:26:54,-22.977983,-43.231801
14/04/2023,14:27:04,-22.977995,-43.231821
14/04/2023,14:27:14,-22.97798,-43.231798
14/04/2023,14:27:24,-22.977985,-43.231803
14/04/2023,14:27:34,-22.977983,-43.231796
14/04/2023,14:27:44,-22.978012,-43.231815
14/04/2023,14:27:54,-22.977994,-43.231818
14/04/2023,14:28:06,-22.977992,-43.231805
14/04/2023,14:28:16,-22.977995,-43.231815
14/04/2023,14:28:26,-22.977993,-43.231811
14/04/2023,14:28:36,-22.977999,-43.231808
14/04/2023,14:28:46,-22.978,-43.23182
14/04/2023,14:28:56,-22.977993,-43.231821
14/04/2023,14:29:06,-22.977987,-43.231833
14/04/2023,14:29:16,-22.977989,-43.231832
14/04/2023,14:29:26,-22.977999,-43.231814
14/04/2023,14:29:36,-22.977984,-43.231816
14/04/2023,14:29:47,-22.978006,-43.231807
14/04/2023,14:29:57,-22.978009,-43.231815
14/04/2023,14:30:07,-22.978001,-43.231827
14/04/2023,14:30:21,-22.977994,-43.231812
14/04/2023,14:30:31,-22.977996,-43.231814
14/04/2023,14:30:43,-22.978003,-43.23182
14/04/2023,14:30:53,-22.977989,-43.231812
14/04/2023,14:31:03,-22.977994,-43.23181
14/04/2023,14:31:13,-22.977988,-43.23181
14/04/2023,14:31:23,-22.977999,-43.231811
14/04/2023,14:31:34,-22.977992,-43.23182
14/04/2023,14:31:44,-22.977999,-43.231818
14/04/2023,14:31:54,-22.977998,-43.231806
14/04/2023,14:32:04,-22.977997,-43.231814
14/04/2023,14:32:19,-22.978004,-43.231812
14/04/2023,14:32:29,-22.977991,-43.231806
14/04/2023,14:32:39,-22.977979,-43.231798
14/04/2023,14:32:49,-22.977985,-43.2318
14/04/2023,14:32:59,-22.978003,-43.23181
14/04/2023,14:33:09,-22.977994,-43.231787
14/04/2023,14:33:19,-22.978003,-43.23181
14/04/2023,14:33:29,-22.978001,-43.231808
14/04/2023,14:33:39,-22.977994,-43.231805
14/04/2023,14:33:49,-22.977973,-43.231798
14/04/2023,14:33:59,-22.978002,-43.231805
14/04/2023,14:34:10,-22.977996,-43.231812
14/04/2023,14:34:22,-22.977987,-43.231795
14/04/2023,14:34:34,-22.978002,-43.231808
14/04/2023,14:34:47,-22.977991,-43.231806
14/04/2023,14:34:57,-22.977998,-43.231809
14/04/2023,14:35:08,-22.978,-43.231812
14/04/2023,14:35:17,-22.977995,-43.231811
14/04/2023,14:35:30,-22.978007,-43.231809
14/04/2023,14:35:40,-22.978005,-43.23181
14/04/2023,14:35:51,-22.978006,-43.231813
14/04/2023,14:36:01,-22.977989,-43.231814
14/04/2023,14:36:11,-22.977996,-43.231811
14/04/2023,14:36:21,-22.97798,-43.231819
14/04/2023,14:36:31,-22.977969,-43.231796
14/04/2023,14:36:41,-22.977992,-43.231812
14/04/2023,14:36:51,-22.977989,-43.231817
14/04/2023,14:37:01,-22.977989,-43.231815
14/04/2023,14:37:11,-22.977986,-43.231822
14/04/2023,14:37:22,-22.977981,-43.231807
14/04/2023,14:37:31,-22.977998,-43.231819
14/04/2023,14:37:42,-22.977966,-43.231806
14/04/2023,14:37:52,-22.978003,-43.231813
14/04/2023,14:38:02,-22.977992,-43.231816
14/04/2023,14:38:12,-22.977999,-43.231811
14/04/2023,14:38:22,-22.977992,-43.231818
14/04/2023,14:38:32,-22.977988,-43.231821
14/04/2023,14:38:42,-22.978,-43.23182
14/04/2023,14:38:52,-22.977276,-43.23177
14/04/2023,14:39:02,-22.977998,-43.231808
14/04/2023,14:39:12,-22.978003,-43.23181
14/04/2023,14:39:22,-22.977989,-43.23181
14/04/2023,14:39:32,-22.977998,-43.231809
14/04/2023,14:39:42,-22.978005,-43.231811
14/04/2023,14:39:52,-22.977992,-43.231814
14/04/2023,14:40:02,-22.977992,-43.231811
14/04/2023,14:40:12,-22.977999,-43.231821
14/04/2023,14:40:23,-22.977996,-43.231815
14/04/2023,14:40:35,-22.977988,-43.231812
14/04/2023,14:40:45,-22.977278,-43.231765
14/04/2023,14:40:55,-22.977991,-43.231812
14/04/2023,14:41:05,-22.977994,-43.231812
14/04/2023,14:41:15,-22.978007,-43.231811
14/04/2023,14:41:25,-22.977996,-43.231809
14/04/2023,14:41:35,-22.978,-43.231809
14/04/2023,14:41:45,-22.97728,-43.23177
14/04/2023,14:41:55,-22.978003,-43.231812
14/04/2023,14:42:05,-22.978003,-43.231807
14/04/2023,14:42:15,-22.977988,-43.23182
14/04/2023,14:42:25,-22.978006,-43.231807
14/04/2023,14:42:35,-22.977999,-43.231811
14/04/2023,14:42:45,-22.977992,-43.231819
14/04/2023,14:42:55,-22.97728,-43.23177
14/04/2023,14:43:05,-22.977998,-43.231812
14/04/2023,14:43:15,-22.977991,-43.231811
14/04/2023,14:43:25,-22.977985,-43.231823
14/04/2023,14:43:35,-22.977993,-43.231809
14/04/2023,14:43:45,-22.977985,-43.231819
14/04/2023,14:43:55,-22.977998,-43.231825
14/04/2023,14:44:05,-22.977995,-43.23181
14/04/2023,14:44:15,-22.977993,-43.231809
14/04/2023,14:44:25,-22.977986,-43.231809
14/04/2023,14:44:35,-22.977993,-43.231818
14/04/2023,14:44:45,-22.977984,-43.231816
14/04/2023,14:44:55,-22.977982,-43.231822
14/04/2023,14:45:05,-22.978007,-43.231811
14/04/2023,14:45:15,-22.978007,-43.231821
14/04/2023,14:45:25,-22.977999,-43.231814
14/04/2023,14:45:38,-22.978008,-43.231815
14/04/2023,14:45:48,-22.977223,-43.231778
14/04/2023,14:45:58,-22.978006,-43.231817
14/04/2023,14:46:08,-22.978004,-43.231805
14/04/2023,14:46:18,-22.977983,-43.231802
14/04/2023,14:46:28,-22.977067,-43.23179
14/04/2023,14:46:38,-22.977987,-43.231815
14/04/2023,14:46:48,-22.97618,-43.231737
14/04/2023,14:46:58,-22.977996,-43.231814
14/04/2023,14:47:08,-22.977991,-43.231807
14/04/2023,14:47:18,-22.977309,-43.23177
14/04/2023,14:47:28,-22.977991,-43.231806
14/04/2023,14:47:38,-22.975982,-43.231774
14/04/2023,14:47:48,-22.977994,-43.231818
14/04/2023,14:47:58,-22.977989,-43.231817
14/04/2023,14:48:08,-22.977988,-43.231807
14/04/2023,14:48:18,-22.978,-43.23181
14/04/2023,14:48:28,-22.977972,-43.231807
14/04/2023,14:48:38,-22.977972,-43.231802
14/04/2023,14:48:48,-22.977995,-43.231809
14/04/2023,14:49:11,-22.977999,-43.231817
14/04/2023,14:49:21,-22.977992,-43.231822
14/04/2023,14:49:31,-22.978,-43.231812
14/04/2023,14:49:41,-22.978009,-43.231817
14/04/2023,14:49:51,-22.977999,-43.231827
14/04/2023,14:50:01,-22.977995,-43.231819
14/04/2023,14:50:14,-22.977998,-43.231817
14/04/2023,14:50:24,-22.978,-43.231815
14/04/2023,14:50:34,-22.979086,-43.23274
14/04/2023,14:50:44,-22.978001,-43.231813
14/04/2023,14:50:54,-22.978,-43.231814
14/04/2023,14:51:04,-22.977991,-43.231813
14/04/2023,14:51:15,-22.977998,-43.231816
14/04/2023,14:51:25,-22.977999,-43.23181
14/04/2023,14:51:35,-22.977997,-43.231815
14/04/2023,14:51:45,-22.978002,-43.231817
14/04/2023,14:51:55,-22.978002,-43.231822
14/04/2023,14:52:05,-22.978001,-43.231814
14/04/2023,14:52:15,-22.977995,-43.231812
14/04/2023,14:52:25,-22.978,-43.231817
14/04/2023,14:52:35,-22.977999,-43.231818
14/04/2023,14:52:45,-22.978,-43.231817
14/04/2023,14:52:55,-22.978014,-43.231819
14/04/2023,14:53:05,-22.978013,-43.23182
14/04/2023,14:53:15,-22.978016,-43.23182
14/04/2023,14:53:25,-22.978004,-43.231813
14/04/2023,14:53:35,-22.978004,-43.231812
14/04/2023,14:53:45,-22.978004,-43.23182
14/04/2023,14:53:55,-22.977992,-43.231812
14/04/2023,14:54:05,-22.978002,-43.231816
14/04/2023,14:54:15,-22.978001,-43.231815
14/04/2023,14:54:25,-22.977994,-43.23181
14/04/2023,14:54:35,-22.977996,-43.231805
14/04/2023,14:54:45,-22.978003,-43.23181
14/04/2023,14:54:55,-22.978008,-43.231843
14/04/2023,14:55:05,-22.978004,-43.231819
14/04/2023,14:55:15,-22.977995,-43.231811
14/04/2023,14:55:25,-22.977994,-43.231808
14/04/2023,14:55:35,-22.977995,-43.231809
14/04/2023,14:55:45,-22.978,-43.231804
14/04/2023,14:55:55,-22.977994,-43.231808
14/04/2023,14:56:05,-22.978018,-43.23183
14/04/2023,14:56:15,-22.977993,-43.231807
14/04/2023,14:56:25,-22.977997,-43.23181
14/04/2023,14:56:35,-22.978004,-43.231818
14/04/2023,14:56:45,-22.979024,-43.232652
14/04/2023,14:56:55,-22.977993,-43.231807
14/04/2023,14:57:06,-22.977995,-43.23181
14/04/2023,14:57:15,-22.977995,-43.23181
14/04/2023,14:57:25,-22.97799,-43.231806
14/04/2023,14:57:35,-22.977276,-43.231782
14/04/2023,14:57:45,-22.977976,-43.231814
14/04/2023,14:57:55,-22.978001,-43.231815
14/04/2023,14:58:05,-22.977995,-43.231812
14/04/2023,14:58:15,-22.977995,-43.23181
14/04/2023,14:58:25,-22.977996,-43.231811
14/04/2023,14:58:36,-22.977991,-43.231812
14/04/2023,14:58:46,-22.977999,-43.231811
14/04/2023,14:58:56,-22.978011,-43.231814
14/04/2023,14:59:06,-22.977999,-43.231813
14/04/2023,14:59:16,-22.977997,-43.231815
14/04/2023,14:59:26,-22.977999,-43.231811
14/04/2023,14:59:36,-22.978,-43.231813
14/04/2023,14:59:46,-22.978006,-43.231828
14/04/2023,14:59:56,-22.977996,-43.231814
14/04/2023,15:00:06,-22.977996,-43.231809
14/04/2023,15:00:16,-22.977991,-43.231809
14/04/2023,15:00:26,-22.977983,-43.231809
14/04/2023,15:00:36,-22.977995,-43.231813
14/04/2023,15:00:46,-22.977996,-43.231812
14/04/2023,15:00:56,-22.977995,-43.231814
14/04/2023,15:01:06,-22.977987,-43.231807
14/04/2023,15:01:16,-22.977988,-43.231817
14/04/2023,15:01:26,-22.977991,-43.231811
14/04/2023,15:01:36,-22.977996,-43.231839
14/04/2023,15:01:46,-22.978004,-43.23182
14/04/2023,15:01:56,-22.977999,-43.231838
14/04/2023,15:02:06,-22.978007,-43.231816
14/04/2023,15:02:16,-22.977996,-43.231816
14/04/2023,15:02:26,-22.977997,-43.231819
14/04/2023,15:02:36,-22.977993,-43.231836
14/04/2023,15:02:46,-22.977983,-43.23181
14/04/2023,15:02:56,-22.978003,-43.231814
14/04/2023,15:03:06,-22.977994,-43.231805
14/04/2023,15:03:16,-22.978003,-43.231809
14/04/2023,15:03:26,-22.977998,-43.231814
14/04/2023,15:03:36,-22.977993,-43.231806
14/04/2023,15:03:46,-22.978001,-43.23181
14/04/2023,15:03:56,-22.978004,-43.231817
14/04/2023,15:04:06,-22.978001,-43.231814
14/04/2023,15:04:17,-22.977991,-43.231808
14/04/2023,15:04:27,-22.978003,-43.231823
14/04/2023,15:04:37,-22.977999,-43.231813
14/04/2023,15:04:47,-22.978,-43.231813
14/04/2023,15:04:57,-22.977993,-43.231804
14/04/2023,15:05:07,-22.977989,-43.231805
14/04/2023,15:05:17,-22.977984,-43.231798
14/04/2023,15:05:27,-22.978004,-43.23182
14/04/2023,15:05:37,-22.978002,-43.231814
14/04/2023,15:05:47,-22.977986,-43.23183
14/04/2023,15:05:57,-22.978002,-43.23181
14/04/2023,15:06:07,-22.978001,-43.231815
14/04/2023,15:06:17,-22.977992,-43.231834
14/04/2023,15:06:27,-22.978002,-43.231818
14/04/2023,15:06:37,-22.978002,-43.231809
14/04/2023,15:06:47,-22.977991,-43.23181
14/04/2023,15:06:57,-22.978003,-43.231823
14/04/2023,15:07:07,-22.977998,-43.231817
14/04/2023,15:07:17,-22.978,-43.231814
14/04/2023,15:07:27,-22.977999,-43.231815
14/04/2023,15:07:37,-22.978002,-43.231808
14/04/2023,15:07:47,-22.978001,-43.231816
14/04/2023,15:07:57,-22.978008,-43.231825
14/04/2023,15:08:08,-22.977991,-43.231807
14/04/2023,15:08:18,-22.97799,-43.231804
14/04/2023,15:08:27,-22.977991,-43.231808
14/04/2023,15:08:38,-22.977988,-43.231805
14/04/2023,15:08:48,-22.977996,-43.231811
14/04/2023,15:08:58,-22.978011,-43.231824
14/04/2023,15:09:08,-22.977993,-43.231806
14/04/2023,15:09:18,-22.978005,-43.231819
14/04/2023,15:09:28,-22.978011,-43.231816
14/04/2023,15:09:38,-22.978011,-43.231815
14/04/2023,15:09:48,-22.977998,-43.231831
14/04/2023,15:09:58,-22.977999,-43.231811
14/04/2023,15:10:08,-22.978,-43.231809
14/04/2023,15:10:18,-22.977992,-43.231808
14/04/2023,15:10:28,-22.977991,-43.231812
14/04/2023,15:10:38,-22.977997,-43.23182
14/04/2023,15:10:48,-22.978009,-43.231819
14/04/2023,15:10:58,-22.977993,-43.231838
14/04/2023,15:11:08,-22.978014,-43.231815
14/04/2023,15:11:18,-22.977996,-43.231833
14/04/2023,15:11:28,-22.978002,-43.231812
14/04/2023,15:11:38,-22.977996,-43.231815
14/04/2023,15:11:48,-22.978001,-43.231813
14/04/2023,15:11:58,-22.977993,-43.231812
14/04/2023,15:12:08,-22.977999,-43.231813
14/04/2023,15:12:18,-22.977987,-43.231811
14/04/2023,15:12:28,-22.978004,-43.23182
14/04/2023,15:12:38,-22.977992,-43.231811
14/04/2023,15:12:48,-22.977988,-43.231812
14/04/2023,15:12:58,-22.978001,-43.231812
14/04/2023,15:13:08,-22.977994,-43.231813
14/04/2023,15:13:18,-22.978002,-43.231828
14/04/2023,15:13:28,-22.978014,-43.231818
14/04/2023,15:13:38,-22.977986,-43.231809
14/04/2023,15:13:49,-22.978001,-43.231817
14/04/2023,15:13:59,-22.978964,-43.232537
14/04/2023,15:14:09,-22.977987,-43.231815
14/04/2023,15:14:19,-22.978002,-43.231814
14/04/2023,15:14:29,-22.977996,-43.231815
14/04/2023,15:14:39,-22.977994,-43.231813
14/04/2023,15:14:49,-22.977993,-43.231819
14/04/2023,15:14:59,-22.978014,-43.231817
14/04/2023,15:15:09,-22.977998,-43.231814
14/04/2023,15:15:19,-22.978008,-43.231828
14/04/2023,15:15:29,-22.978004,-43.231807
14/04/2023,15:15:39,-22.978025,-43.231834
14/04/2023,15:15:49,-22.977993,-43.231807
14/04/2023,15:16:02,-22.977989,-43.231809
14/04/2023,15:16:16,-22.977999,-43.231819
14/04/2023,15:16:26,-22.977999,-43.231811
14/04/2023,15:16:36,-22.977998,-43.23181
14/04/2023,15:16:46,-22.978002,-43.231815
14/04/2023,15:16:56,-22.977996,-43.231814
14/04/2023,15:17:06,-22.978006,-43.23182
14/04/2023,15:17:16,-22.978007,-43.231821
14/04/2023,15:17:26,-22.977994,-43.231818
14/04/2023,15:17:37,-22.978004,-43.231817
14/04/2023,15:17:47,-22.978005,-43.231821
14/04/2023,15:17:57,-22.978003,-43.23182
14/04/2023,15:18:07,-22.978006,-43.231821
14/04/2023,15:18:17,-22.977999,-43.231812
14/04/2023,15:18:27,-22.977991,-43.231806
14/04/2023,15:18:37,-22.977989,-43.231806
14/04/2023,15:18:47,-22.977994,-43.231814
14/04/2023,15:18:57,-22.977999,-43.231822
14/04/2023,15:19:07,-22.978005,-43.231816
14/04/2023,15:19:17,-22.978009,-43.231815
14/04/2023,15:19:27,-22.977997,-43.231814
14/04/2023,15:19:37,-22.977996,-43.231812
14/04/2023,15:19:47,-22.977999,-43.231811
14/04/2023,15:19:57,-22.977996,-43.231813
14/04/2023,15:20:07,-22.977998,-43.23181
14/04/2023,15:20:17,-22.977996,-43.231815
14/04/2023,15:20:27,-22.977991,-43.231811
14/04/2023,15:20:37,-22.977994,-43.231807
14/04/2023,15:20:47,-22.978003,-43.231811
